incident_id,year,receiver_category
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2352,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2350,2023,Critical infrastructure
2349,2023,Critical infrastructure
2347,2023,Critical infrastructure
2346,2023,Critical infrastructure
2346,2023,State institutions / political system
2346,2023,State institutions / political system
2346,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2346,2023,State institutions / political system
2345,2023,State institutions / political system
2344,2023,State institutions / political system
2344,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2344,2023,Critical infrastructure
2341,2023,Critical infrastructure
2340,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2340,2023,Unknown
2340,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2340,2023,Critical infrastructure
2340,2023,Unknown
2340,2023,Critical infrastructure
2340,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2340,2023,Unknown
2340,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2340,2023,Critical infrastructure
2340,2023,Social groups
2340,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2340,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2340,2023,Media
2339,2023,State institutions / political system
2339,2023,Critical infrastructure
2339,2023,Education
2337,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2337,2023,Critical infrastructure
2336,2023,Critical infrastructure
2335,2023,Critical infrastructure
2331,2023,State institutions / political system
2331,2023,Education
2330,2023,State institutions / political system
2328,2023,Critical infrastructure
2328,2023,Critical infrastructure
2327,2023,Critical infrastructure
2325,2023,State institutions / political system
2325,2023,Critical infrastructure
2325,2023,Education
2324,2023,Critical infrastructure
2323,2023,Critical infrastructure
2322,2023,Critical infrastructure
2322,2023,State institutions / political system
2322,2023,State institutions / political system
2321,2023,Critical infrastructure
2320,2023,Critical infrastructure
2319,2023,Critical infrastructure
2318,2023,Media
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,Critical infrastructure
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,State institutions / political system
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,Critical infrastructure
2318,2023,Critical infrastructure
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,Critical infrastructure
2318,2023,Unknown
2318,2023,State institutions / political system
2318,2023,Critical infrastructure
2318,2023,Unknown
2318,2023,Critical infrastructure
2318,2023,Critical infrastructure
2318,2023,State institutions / political system
2318,2023,State institutions / political system
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,State institutions / political system
2318,2023,Critical infrastructure
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,State institutions / political system
2318,2023,State institutions / political system
2318,2023,State institutions / political system
2318,2023,Science
2318,2023,Critical infrastructure
2318,2023,State institutions / political system
2318,2023,Critical infrastructure
2318,2023,Unknown
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,State institutions / political system
2318,2023,Critical infrastructure
2318,2023,Critical infrastructure
2318,2023,Critical infrastructure
2318,2023,Unknown
2318,2023,Education
2318,2023,Critical infrastructure
2318,2023,Critical infrastructure
2318,2023,Unknown
2318,2023,Critical infrastructure
2318,2023,State institutions / political system
2318,2023,State institutions / political system
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,State institutions / political system
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,State institutions / political system
2318,2023,Critical infrastructure
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,Critical infrastructure
2318,2023,Critical infrastructure
2318,2023,State institutions / political system
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,Critical infrastructure
2318,2023,Critical infrastructure
2318,2023,Critical infrastructure
2318,2023,Critical infrastructure
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,Social groups
2318,2023,Critical infrastructure
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,State institutions / political system
2318,2023,Critical infrastructure
2318,2023,Critical infrastructure
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,Critical infrastructure
2318,2023,State institutions / political system
2318,2023,Critical infrastructure
2318,2023,State institutions / political system
2318,2023,State institutions / political system
2318,2023,Critical infrastructure
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,State institutions / political system
2318,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2318,2023,State institutions / political system
2318,2023,Education
2318,2023,Critical infrastructure
2318,2023,Education
2318,2023,Science
2318,2023,Education
2318,2023,State institutions / political system
2318,2023,Education
2317,2023,State institutions / political system
2314,2023,State institutions / political system
2314,2023,Education
2313,2023,State institutions / political system
2312,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2311,2023,Critical infrastructure
2310,2023,State institutions / political system
2309,2023,Critical infrastructure
2308,2023,Critical infrastructure
2302,2023,Critical infrastructure
2302,2023,Critical infrastructure
2302,2023,Critical infrastructure
2301,2023,State institutions / political system
2300,2023,State institutions / political system
2299,2023,Critical infrastructure
2298,2023,Social groups
2297,2023,Critical infrastructure
2296,2023,Critical infrastructure
2295,2023,Critical infrastructure
2294,2023,Unknown
2294,2023,Unknown
2294,2023,State institutions / political system
2294,2023,State institutions / political system
2293,2023,State institutions / political system
2292,2023,Critical infrastructure
2291,2023,Critical infrastructure
2290,2023,State institutions / political system
2290,2023,State institutions / political system
2290,2023,State institutions / political system
2289,2023,State institutions / political system
2288,2023,Critical infrastructure
2287,2020,Media
2287,2020,Media
2287,2020,Media
2287,2020,Social groups
2287,2020,Social groups
2287,2020,Media
2287,2020,International / supranational organization
2287,2020,State institutions / political system
2287,2020,Media
2287,2020,Social groups
2287,2020,State institutions / political system
2287,2020,Social groups
2287,2020,State institutions / political system
2287,2020,Critical infrastructure
2287,2020,Education
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,State institutions / political system
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2286,2023,Critical infrastructure
2285,2022,State institutions / political system
2284,2023,Critical infrastructure
2283,2023,Media
2282,2023,Critical infrastructure
2279,2023,State institutions / political system
2278,2023,State institutions / political system
2277,2019,State institutions / political system
2277,2019,State institutions / political system
2277,2019,State institutions / political system
2277,2019,State institutions / political system
2277,2019,State institutions / political system
2277,2019,State institutions / political system
2277,2019,State institutions / political system
2277,2019,State institutions / political system
2277,2019,State institutions / political system
2277,2019,State institutions / political system
2277,2019,State institutions / political system
2276,2021,State institutions / political system
2276,2021,Critical infrastructure
2276,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2276,2021,Critical infrastructure
2276,2021,Critical infrastructure
2276,2021,Critical infrastructure
2276,2021,Education
2276,2021,State institutions / political system
2276,2021,Critical infrastructure
2276,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2276,2021,Critical infrastructure
2276,2021,Critical infrastructure
2276,2021,Critical infrastructure
2276,2021,Education
2275,2023,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2274,2022,State institutions / political system
2273,2023,State institutions / political system
2272,2022,Critical infrastructure
2270,2023,State institutions / political system
2270,2023,Education
2269,2023,Critical infrastructure
2268,2023,Critical infrastructure
2266,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2265,2023,Critical infrastructure
2264,2016,Unknown
2264,2016,State institutions / political system
2264,2016,Science
2263,2023,Critical infrastructure
2262,2023,Critical infrastructure
2261,2022,Critical infrastructure
2260,2022,State institutions / political system
2260,2022,State institutions / political system
2259,2020,State institutions / political system
2258,2023,State institutions / political system
2257,2021,Critical infrastructure
2256,2023,Media
2256,2023,Media
2256,2023,Media
2255,2023,Critical infrastructure
2254,2023,Critical infrastructure
2254,2023,Critical infrastructure
2253,2023,Critical infrastructure
2251,2023,Not available
2250,2020,State institutions / political system
2250,2020,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2250,2020,State institutions / political system
2250,2020,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2246,2022,State institutions / political system
2246,2022,Critical infrastructure
2246,2022,State institutions / political system
2246,2022,Critical infrastructure
2246,2022,State institutions / political system
2246,2022,Critical infrastructure
2246,2022,State institutions / political system
2246,2022,Critical infrastructure
2245,2023,Critical infrastructure
2245,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2245,2023,Critical infrastructure
2245,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2244,2023,Critical infrastructure
2243,2023,State institutions / political system
2243,2023,State institutions / political system
2243,2023,State institutions / political system
2243,2023,State institutions / political system
2242,2023,Critical infrastructure
2242,2023,Critical infrastructure
2241,2023,State institutions / political system
2240,2023,State institutions / political system
2240,2023,Education
2239,2023,Critical infrastructure
2238,2023,State institutions / political system
2238,2023,State institutions / political system
2237,2023,State institutions / political system
2237,2023,Critical infrastructure
2237,2023,Education
2236,2022,Critical infrastructure
2236,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2235,2023,Critical infrastructure
2235,2023,Education
2234,2023,State institutions / political system
2233,2023,State institutions / political system
2232,2023,Critical infrastructure
2231,2022,State institutions / political system
2230,2022,Unknown
2230,2022,State institutions / political system
2229,2023,State institutions / political system
2228,2021,Critical infrastructure
2227,2022,Critical infrastructure
2226,2023,Critical infrastructure
2224,2023,Critical infrastructure
2223,2023,Critical infrastructure
2222,2023,State institutions / political system
2220,2023,Critical infrastructure
2218,2023,Critical infrastructure
2217,2022,State institutions / political system
2217,2022,Education
2216,2023,State institutions / political system
2216,2023,State institutions / political system
2215,2023,State institutions / political system
2214,2023,Critical infrastructure
2213,2023,Critical infrastructure
2212,2023,State institutions / political system
2212,2023,Education
2211,2023,State institutions / political system
2210,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2210,2022,State institutions / political system
2210,2022,Science
2210,2022,State institutions / political system
2210,2022,Science
2210,2022,State institutions / political system
2210,2022,Science
2209,2023,State institutions / political system
2208,2022,Critical infrastructure
2207,2023,Critical infrastructure
2206,2023,Critical infrastructure
2205,2023,State institutions / political system
2205,2023,Education
2204,2023,Critical infrastructure
2204,2023,Education
2203,2022,State institutions / political system
2202,2023,State institutions / political system
2200,2023,State institutions / political system
2198,2020,Media
2197,2023,State institutions / political system
2197,2023,State institutions / political system
2196,2023,Critical infrastructure
2195,2022,End user(s) / specially protected groups
2194,2023,Critical infrastructure
2194,2023,Critical infrastructure
2193,2023,State institutions / political system
2192,2020,Social groups
2192,2020,Social groups
2191,2022,Critical infrastructure
2191,2022,End user(s) / specially protected groups
2190,2023,State institutions / political system
2190,2023,Education
2189,2023,State institutions / political system
2189,2023,Education
2188,2023,Unknown
2187,2023,Critical infrastructure
2184,2020,Critical infrastructure
2184,2020,State institutions / political system
2184,2020,State institutions / political system
2183,2023,State institutions / political system
2182,2023,Critical infrastructure
2182,2023,State institutions / political system
2182,2023,Critical infrastructure
2181,2023,State institutions / political system
2181,2023,Critical infrastructure
2181,2023,Education
2180,2020,Social groups
2179,2023,Critical infrastructure
2172,2020,State institutions / political system
2171,2023,Critical infrastructure
2170,2023,Critical infrastructure
2169,2023,International / supranational organization
2169,2023,State institutions / political system
2169,2023,Critical infrastructure
2169,2023,Education
2169,2023,Critical infrastructure
2169,2023,Education
2169,2023,Critical infrastructure
2169,2023,Education
2169,2023,State institutions / political system
2169,2023,Critical infrastructure
2169,2023,Education
2169,2023,Critical infrastructure
2169,2023,Education
2169,2023,State institutions / political system
2169,2023,Critical infrastructure
2169,2023,Education
2168,2023,Critical infrastructure
2167,2022,Critical infrastructure
2167,2022,Critical infrastructure
2167,2022,Critical infrastructure
2166,2023,Critical infrastructure
2165,2022,Critical infrastructure
2164,2023,Critical infrastructure
2163,2023,Critical infrastructure
2161,2021,State institutions / political system
2161,2021,Unknown
2161,2021,Unknown
2160,2021,Critical infrastructure
2160,2021,Science
2160,2021,Science
2160,2021,Critical infrastructure
2160,2021,State institutions / political system
2160,2021,Critical infrastructure
2160,2021,Education
2159,2022,Social groups
2159,2022,Social groups
2159,2022,Social groups
2157,2023,Media
2156,2023,Social groups
2156,2023,Critical infrastructure
2156,2023,Social groups
2156,2023,State institutions / political system
2156,2023,Social groups
2155,2022,State institutions / political system
2154,2023,Critical infrastructure
2153,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2153,2023,Critical infrastructure
2152,2023,Critical infrastructure
2151,2023,Critical infrastructure
2151,2023,Critical infrastructure
2150,2023,State institutions / political system
2150,2023,Critical infrastructure
2149,2022,State institutions / political system
2149,2022,State institutions / political system
2149,2022,State institutions / political system
2149,2022,State institutions / political system
2149,2022,State institutions / political system
2149,2022,State institutions / political system
2147,2022,Critical infrastructure
2146,2022,Critical infrastructure
2146,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2146,2022,Critical infrastructure
2146,2022,Critical infrastructure
2146,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2146,2022,Critical infrastructure
2146,2022,Critical infrastructure
2146,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2146,2022,Critical infrastructure
2145,2023,Critical infrastructure
2143,2023,State institutions / political system
2143,2023,State institutions / political system
2142,2023,State institutions / political system
2142,2023,State institutions / political system
2142,2023,State institutions / political system
2141,2023,State institutions / political system
2140,2023,State institutions / political system
2139,2023,State institutions / political system
2139,2023,Critical infrastructure
2139,2023,Education
2138,2023,Critical infrastructure
2137,2023,International / supranational organization
2137,2023,International / supranational organization
2137,2023,International / supranational organization
2137,2023,International / supranational organization
2136,2023,Critical infrastructure
2134,2022,Critical infrastructure
2132,2023,State institutions / political system
2131,2023,Critical infrastructure
2129,2023,Critical infrastructure
2128,2023,Critical infrastructure
2127,2022,Critical infrastructure
2126,2023,State institutions / political system
2126,2023,State institutions / political system
2126,2023,State institutions / political system
2126,2023,State institutions / political system
2126,2023,State institutions / political system
2126,2023,State institutions / political system
2125,2023,Social groups
2124,2023,State institutions / political system
2123,2022,State institutions / political system
2123,2022,State institutions / political system
2122,2023,Critical infrastructure
2121,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2121,2023,Critical infrastructure
2121,2023,Education
2121,2023,State institutions / political system
2121,2023,Critical infrastructure
2121,2023,Education
2121,2023,State institutions / political system
2121,2023,Critical infrastructure
2121,2023,Education
2121,2023,State institutions / political system
2121,2023,Critical infrastructure
2121,2023,Education
2121,2023,State institutions / political system
2121,2023,Critical infrastructure
2121,2023,Education
2121,2023,State institutions / political system
2121,2023,Critical infrastructure
2121,2023,Education
2121,2023,State institutions / political system
2121,2023,Critical infrastructure
2121,2023,Education
2120,2022,Unknown
2118,2023,Critical infrastructure
2118,2023,Education
2117,2023,Critical infrastructure
2116,2023,State institutions / political system
2115,2023,State institutions / political system
2115,2023,State institutions / political system
2114,2022,Critical infrastructure
2113,2023,Critical infrastructure
2112,2023,Critical infrastructure
2111,2022,Critical infrastructure
2110,2022,State institutions / political system
2109,2022,State institutions / political system
2108,2023,Unknown
2108,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2108,2023,Unknown
2108,2023,Unknown
2108,2023,Unknown
2108,2023,Critical infrastructure
2108,2023,Unknown
2108,2023,Unknown
2108,2023,Critical infrastructure
2108,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2108,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2108,2023,Critical infrastructure
2107,2023,Critical infrastructure
2105,2023,State institutions / political system
2105,2023,Education
2103,2023,Critical infrastructure
2102,2023,Critical infrastructure
2101,2023,State institutions / political system
2100,2023,State institutions / political system
2097,2022,Not available
2096,2023,State institutions / political system
2095,2023,State institutions / political system
2093,2023,State institutions / political system
2092,2023,State institutions / political system
2089,2022,Critical infrastructure
2089,2022,Critical infrastructure
2088,2023,Critical infrastructure
2086,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2086,2022,Critical infrastructure
2085,2022,State institutions / political system
2085,2022,State institutions / political system
2085,2022,State institutions / political system
2085,2022,State institutions / political system
2085,2022,Critical infrastructure
2085,2022,Critical infrastructure
2084,2022,State institutions / political system
2084,2022,Critical infrastructure
2084,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2084,2022,State institutions / political system
2084,2022,Critical infrastructure
2084,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2084,2022,State institutions / political system
2084,2022,Critical infrastructure
2084,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2084,2022,State institutions / political system
2084,2022,Critical infrastructure
2084,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2083,2023,Critical infrastructure
2082,2021,End user(s) / specially protected groups
2080,2023,State institutions / political system
2079,2023,Critical infrastructure
2077,2021,Critical infrastructure
2076,2022,Critical infrastructure
2076,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2076,2022,Critical infrastructure
2076,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2076,2022,Critical infrastructure
2076,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2076,2022,Critical infrastructure
2076,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2076,2022,Critical infrastructure
2076,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2076,2022,Critical infrastructure
2076,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2075,2023,Critical infrastructure
2075,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2074,2021,State institutions / political system
2074,2021,State institutions / political system
2074,2021,State institutions / political system
2074,2021,State institutions / political system
2074,2021,State institutions / political system
2074,2021,State institutions / political system
2074,2021,State institutions / political system
2074,2021,Critical infrastructure
2074,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2074,2021,State institutions / political system
2073,2023,State institutions / political system
2073,2023,Education
2071,2021,State institutions / political system
2070,2022,Critical infrastructure
2069,2022,State institutions / political system
2068,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2068,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2068,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2067,2022,Critical infrastructure
2067,2022,International / supranational organization
2067,2022,State institutions / political system
2067,2022,State institutions / political system
2067,2022,State institutions / political system
2067,2022,State institutions / political system
2067,2022,International / supranational organization
2067,2022,State institutions / political system
2066,2022,State institutions / political system
2066,2022,Critical infrastructure
2066,2022,State institutions / political system
2066,2022,Critical infrastructure
2064,2023,State institutions / political system
2063,2023,State institutions / political system
2063,2023,State institutions / political system
2061,2023,Critical infrastructure
2060,2023,Critical infrastructure
2057,2023,Critical infrastructure
2056,2023,State institutions / political system
2056,2023,Education
2055,2023,Critical infrastructure
2053,2023,Critical infrastructure
2051,2023,Critical infrastructure
2050,2023,State institutions / political system
2050,2023,State institutions / political system
2048,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2048,2022,Media
2048,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2048,2022,Media
2047,2023,Critical infrastructure
2046,2023,Critical infrastructure
2045,2023,State institutions / political system
2045,2023,Education
2044,2023,State institutions / political system
2043,2023,Critical infrastructure
2042,2023,Critical infrastructure
2041,2022,Critical infrastructure
2040,2022,Unknown
2040,2022,Unknown
2040,2022,Unknown
2040,2022,Unknown
2040,2022,State institutions / political system
2040,2022,Unknown
2040,2022,State institutions / political system
2039,2022,State institutions / political system
2039,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2038,2022,State institutions / political system
2036,2022,State institutions / political system
2036,2022,Critical infrastructure
2036,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2036,2022,State institutions / political system
2036,2022,Critical infrastructure
2036,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2036,2022,State institutions / political system
2036,2022,Critical infrastructure
2036,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2035,2023,State institutions / political system
2035,2023,Critical infrastructure
2035,2023,State institutions / political system
2035,2023,State institutions / political system
2034,2023,Critical infrastructure
2033,2022,Critical infrastructure
2031,2022,Critical infrastructure
2030,2022,Critical infrastructure
2029,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2028,2022,Science
2027,2022,Critical infrastructure
2026,2023,State institutions / political system
2023,2022,State institutions / political system
2023,2022,Education
2022,2018,State institutions / political system
2021,2023,State institutions / political system
2020,2023,Critical infrastructure
2019,2023,Critical infrastructure
2017,2022,State institutions / political system
2017,2022,Critical infrastructure
2017,2022,Education
2016,2022,Critical infrastructure
2016,2022,Critical infrastructure
2015,2022,Critical infrastructure
2014,2023,State institutions / political system
2013,2022,Critical infrastructure
2012,2023,State institutions / political system
2011,2022,State institutions / political system
2011,2022,Critical infrastructure
2011,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2011,2022,Critical infrastructure
2011,2022,State institutions / political system
2011,2022,Critical infrastructure
2011,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2011,2022,Critical infrastructure
2010,2023,Critical infrastructure
2009,2023,State institutions / political system
2009,2023,Critical infrastructure
2009,2023,Education
2008,2023,State institutions / political system
2008,2023,Critical infrastructure
2008,2023,Education
2007,2023,State institutions / political system
2007,2023,Critical infrastructure
2007,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2007,2023,Critical infrastructure
2007,2023,State institutions / political system
2007,2023,Critical infrastructure
2007,2023,Critical infrastructure
2007,2023,Critical infrastructure
2007,2023,Critical infrastructure
2007,2023,State institutions / political system
2006,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2006,2022,Media
2006,2022,State institutions / political system
2005,2023,State institutions / political system
2004,2023,Critical infrastructure
2004,2023,Critical infrastructure
2003,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2002,2023,State institutions / political system
2001,2023,Critical infrastructure
2000,2023,State institutions / political system
1997,2022,Critical infrastructure
1997,2022,Critical infrastructure
1997,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1997,2022,Critical infrastructure
1996,2022,State institutions / political system
1995,2022,State institutions / political system
1994,2022,State institutions / political system
1993,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1993,2022,Other
1988,2022,Critical infrastructure
1988,2022,Critical infrastructure
1988,2022,Critical infrastructure
1987,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1986,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1984,2022,Critical infrastructure
1983,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1982,2022,State institutions / political system
1981,2022,Critical infrastructure
1980,2022,Critical infrastructure
1979,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1978,2022,Critical infrastructure
1977,2022,Critical infrastructure
1976,2021,State institutions / political system
1976,2021,State institutions / political system
1975,2023,State institutions / political system
1974,2022,International / supranational organization
1973,2023,State institutions / political system
1972,2022,Social groups
1971,2023,State institutions / political system
1971,2023,Critical infrastructure
1971,2023,Critical infrastructure
1971,2023,Critical infrastructure
1971,2023,Critical infrastructure
1969,2022,Critical infrastructure
1968,2021,Critical infrastructure
1967,2020,Critical infrastructure
1966,2023,Critical infrastructure
1965,2023,Unknown
1965,2023,Unknown
1965,2023,Unknown
1965,2023,State institutions / political system
1965,2023,Critical infrastructure
1965,2023,State institutions / political system
1965,2023,State institutions / political system
1965,2023,Critical infrastructure
1964,2023,State institutions / political system
1964,2023,State institutions / political system
1964,2023,State institutions / political system
1963,2022,State institutions / political system
1962,2023,State institutions / political system
1961,2023,Critical infrastructure
1960,2023,Critical infrastructure
1959,2022,Critical infrastructure
1958,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1958,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1958,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1958,2021,Critical infrastructure
1958,2021,Critical infrastructure
1958,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1958,2021,Critical infrastructure
1957,2023,Unknown
1956,2021,Unknown
1953,2022,Critical infrastructure
1952,2022,Critical infrastructure
1951,2023,Unknown
1951,2023,Unknown
1951,2023,Unknown
1951,2023,Unknown
1951,2023,Unknown
1951,2023,Critical infrastructure
1951,2023,Education
1951,2023,Critical infrastructure
1951,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1951,2023,Critical infrastructure
1951,2023,Education
1951,2023,Unknown
1951,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1951,2023,Unknown
1951,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1950,2022,State institutions / political system
1949,2023,Critical infrastructure
1948,2021,State institutions / political system
1947,2023,Critical infrastructure
1946,2022,State institutions / political system
1946,2022,Critical infrastructure
1946,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1945,2022,State institutions / political system
1945,2022,Critical infrastructure
1944,2022,Media
1943,2022,Media
1943,2022,Media
1943,2022,Media
1942,2023,Critical infrastructure
1941,2023,State institutions / political system
1941,2023,State institutions / political system
1941,2023,State institutions / political system
1941,2023,State institutions / political system
1941,2023,State institutions / political system
1941,2023,State institutions / political system
1941,2023,Critical infrastructure
1941,2023,Critical infrastructure
